Time,I_load
0.080850000000001351,687.15189684098732
0.080860000000001347,687.4698006242852
0.080870000000001344,687.7845800374871
0.08088000000000134,688.09622388243952
0.080890000000001336,688.40472115994089
0.080900000000001332,688.71006084236797
0.080910000000001328,689.0122319589409
0.080920000000001324,689.31122359572328
0.08093000000000132,689.6070249240438
0.080940000000001316,689.89962511523117
0.080950000000001313,690.18901339745753
0.080960000000001309,690.47517908416012
0.080970000000001305,690.7581115171979
0.080980000000001301,691.03780012369498
0.080990000000001297,691.31423433077543
0.081000000000001293,691.58740365082849
0.081010000000001289,691.85729765308679
0.081020000000001285,692.12390593520468
0.081030000000001282,692.38721820852334
0.081040000000001278,692.64722415596225
0.081050000000001274,692.90391351728431
0.08106000000000127,693.15727620278267
0.081070000000001266,693.40730200906364
0.081080000000001262,693.65398093168551
0.081090000000001258,693.89730290936313
0.081100000000001254,694.13725807976334
0.081110000000001251,694.3738364100227
0.081120000000001247,694.6070281799166
0.081130000000001243,694.83682349869014
0.081140000000001239,695.06321267454041
0.081150000000001235,695.2861860156645
0.081160000000001231,695.50573388710291
0.081170000000001227,695.72184671073956
0.081180000000001223,695.9345149937235
0.08119000000000122,696.14372927162549
0.081200000000001216,696.349480108438
0.081210000000001212,696.55175818184034
0.081220000000001208,696.75055416951182
0.081230000000001204,696.94585883439686
0.0812400000000012,697.13766302470503
0.081250000000001196,697.3259575602242
0.081260000000001192,697.51073343127246
0.081270000000001189,697.6919815713245
0.081280000000001185,697.86969305596358
0.081290000000001181,698.04385898919463
0.081300000000001177,698.21447050344432
0.081310000000001173,698.38151878798271
0.081320000000001169,698.54499514576673
0.081330000000001165,698.70489089396415
0.081340000000001161,698.861197420797
0.081350000000001157,699.0139061855416
0.081360000000001154,699.16300863326342
0.08137000000000115,699.30849636534731
0.081380000000001146,699.45036098317814
0.081390000000001142,699.5885941449842
0.081400000000001138,699.72318759425889
0.081410000000001134,699.85413311712819
0.08142000000000113,699.98142254235063
0.081430000000001126,700.10504779816074
0.081440000000001123,700.2250008270039
0.081450000000001119,700.3412736565906
0.081460000000001115,700.45385837147478
0.081470000000001111,700.56274711305377
0.081480000000001107,700.66793205114664
0.081490000000001103,700.76940546925925
0.081500000000001099,700.86715967931923
0.081510000000001095,700.96118703588672
0.081520000000001092,701.05147997878703
0.081530000000001088,701.13803100468886
0.081540000000001084,701.22083265289348
0.08155000000000108,701.29987756928358
0.081560000000001076,701.37515838553099
0.081570000000001072,701.44666784699439
0.081580000000001068,701.51439874166499
0.081590000000001064,701.57834392148288
